index_content,word,nature,index_word
122,尽可先,d,22
122,享用,v,23
122,后付费,n,24
122,景区,n,25
122,信号,n,26
122,留下,v,27
122,电话,n,28
122,加个,b,29
122,微信,vn,30
122,信号,n,31
122,再付,v,32
122,相互信任,l,33
122,点,m,34
122,赞,v,35
123,交通,n,0
123,特意,d,1
123,打电话,l,2
123,询问,v,3
123,摆渡,v,4
123,车,n,5
123,往返,v,6
123,情况,n,7
123,后才,t,8
123,赶时间,d,9
123,前往,t,10
123,单程,n,11
123,摆渡,v,12
123,车,n,13
123,花,v,14
123,块钱,n,15
123,赶回,v,16
123,出发点,n,17
123,摆渡,v,18
123,车,n,19
123,时间,n,20
123,告诉,v,21
123,相关,v,22
123,工作人员,n,23
123,误导,n,24
123,消费者,n,25
123,前往,t,26
123,想,v,27
123,气愤,n,28
123,外省,n,29
123,游客,n,30
123,留下,v,31
123,体验,n,32
123,服务行业,n,33
123,相关,v,34
123,工作,vn,35
123,做好,v,36
123,上推,v,37
123,电话,n,38
123,找,v,39
123,真的,d,40
123,语,ng,41
125,季节,n,0
125,冷,a,1
126,玩,v,0
126,两个,m,1
126,漂,a,2
126,伤心,n,3
127,好玩,v,0
127,刺激,v,1
127,不妄,i,2
127,开车,v,3
127,来回,v,4
127,八九个,m,5
127,小时,n,6
127,路程,n,7
127,玩,v,8
127,开心,v,9
127,朋友,n,10
127,长袖,n,11
127,长裤,n,12
127,漂到,v,13
127,水,n,14
127,真的,d,15
127,很凉,a,16
127,冷,a,17
127,打哆嗦,v,18
127,漂,v,19
127,过程,n,20
127,晒,v,21
127,不到,v,22
127,太阳,ns,23
127,紫外线,n,24
127,强,a,25
127,晒黑,v,26
127,痕迹,n,27
128,好玩,v,0
128,买装,v,1
128,手机,n,2
128,防水,v,3
128,袋子,n,4
128,玩,v,5
128,太,d,6
128,嗨,e,7
128,六个,m,8
128,五个,m,9
128,手机,n,10
128,进水,v,11
128,手机,n,12
128,报废,v,13
128,.....,m,14
129,镇远,a,0
129,古镇,ns,1
129,自驾,v,2
129,百度,n,3
129,地图,n,4
129,指示,v,5
129,下午,t,6
129,点钟,q,7
129,开到,v,8
129,漂,v,9
129,点,q,10
129,卖票,n,11
129,漂到,v,12
129,终点,d,13
129,游览车,n,14
129,取自,v,15
129,车,n,16
129,找,v,17
129,代驾,v,18
129,开到,v,19
129,终点站,m,20
129,放心,v,21
129,开,v,22
129,终点,d,23
129,坐,v,24
129,游览车,n,25
129,回到,v,26
129,起点,n,27
129,最少,d,28
129,小时,n,29
129,太晚,nz,30
129,找,v,31
129,车把,n,32
129,换洗,v,33
129,衣服,n,34
129,送到,v,35
129,终点站,m,36
129,漂完,v,37
129,送,v,38
129,回到,v,39
129,起点,n,40
129,取自,v,41
129,车元,n,42
129,游客,n,43
129,服务中心,n,44
129,起点,n,45
129,终点,d,46
129,设计,vn,47
129,太,n,48
129,不合理,n,49
129,走,v,50
129,错路,n,51
129,奇怪,v,52
129,镇远,a,53
129,朋友,n,54
129,高速,d,55
129,记得,v,56
129,左,m,57
129,转车,v,58
129,停,v,59
129,游客,n,60
129,服务中心,n,61
129,坐,v,62
129,游览车,n,63
129,漂,v,64
129,点,q,65
129,穿,zg,66
129,长衣,n,67
129,长裤,n,68
129,护膝,v,69
129,鞋子,n,70
129,安全帽,nz,71
129,景区,n,72
129,送,v,73
129,质量,n,74
129,手机,n,75
129,防水,v,76
129,袋,q,77
129,照片,n,78
129,摄个,m,79
129,影,n,80
129,不错,a,81
129,一点,m,82
129,现金,n,83
129,河边,s,84
129,东西,ns,85
129,微信,vn,86
129,信号,n,87
129,记得,v,88
129,水瓢,n,89
129,浪,n,90
129,船,n,91
129,进,v,92
129,船,n,93
129,水,n,94
129,刺激,v,95
129,米,m,96
129,小孩,n,97
129,后半段,t,98
129,禁止,v,99
130,设施,n,0
130,行,zg,1
130,防护,v,2
130,用具,n,3
130,赃,n,4
130,过程,n,5
130,刺激,v,6
130,希望,v,7
130,新手,n,8
130,充气,n,9
130,倒水,v,10
130,强买强卖,l,11
130,身上,s,12
130,钱,n,13
130,建议,n,14
130,理会,n,15
130,上次,t,16
130,盆友,n,17
130,玩,v,18
130,拦住,v,19
130,问,n,20
130,充气,n,21
130,不用,v,22
130,一个劲地,d,23
130,盆友,n,24
130,耳朵,n,25
130,里,f,26
130,呲,v,27
130,水,n,28
130,生气,n,29
130,激流,n,30
130,区,n,31
130,抓紧,v,32
130,船,n,33
130,两边,f,34
130,护栏,n,35
130,翻船,v,36
131,澄清,v,0
131,评论,n,1
131,慌慌,a,2
131,鹅,n,3
131,真实,d,4
131,体验,n,5
131,冷,a,6
131,急,v,7
131,晒,v,8
131,冷,a,9
131,是因为,c,10
131,穿,v,11
131,防晒,v,12
131,衣,n,13
131,建议,n,14
131,穿,v,15
131,长袖,n,16
131,长裤,n,17
131,刺激,v,18
131,程度,n,19
131,个人感觉,n,20
131,还好,v,21
131,每次,r,22
131,刺激,v,23
131,一段,m,24
131,一段,m,25
131,平稳,a,26
131,河流,n,27
131,水瓢,n,28
131,全程,n,29
131,没翻,v,30
131,受伤,v,31
131,晒,v,32
131,好多,m,33
131,漂,v,34
131,完黑,v,35
131,度,zg,36
131,全程,n,37
131,阴凉,nr,38
131,水,n,39
131,漂白,v,40
131,度,zg,41
131,耗时,n,42
131,想,v,43
131,短,a,44
131,漂,v,45
131,两个,m,46
131,半小时,b,47
131,有人,r,48
131,岸上,s,49
131,卖,v,50
131,水枪,n,51
131,人射水,n,52
131,好烦,a,53
131,笑,v,54
131,可爱,v,55
131,昨天,t,56
131,雨,n,57
131,水,n,58
131,浑,n,59
132,舒服,a,0
132,刺激,v,1
132,女朋友,n,2
132,开心,v,3
133,刺激,v,0
133,好玩,v,1
133,特别,d,2
133,打水仗,l,3
133,拉船,nz,4
133,船,n,5
133,不动,a,6
133,真的,d,7
133,好玩,v,8
133,不用,v,9
133,担心,v,10
133,翻船,v,11
133,没人救,l,12
133,船,n,13
133,不动,v,14
133,拉,v,15
133,感觉,n,16
133,景区,n,17
133,坑,n,18
133,自驾,v,19
133,真心,d,20
133,坑,n,21
133,存包,v,22
133,柜元,n,23
133,排队,n,24
133,超,v,25
133,没人,v,26
133,维持秩序,nr,27
133,就让,v,28
133,挤,v,29
133,那种,r,30
133,挤,v,31
133,真的,d,32
133,挤,v,33
133,厉害,a,34
133,挤成,v,35
133,肉饼,n,36
133,那种,r,37
133,天气,n,38
133,热,a,39
133,排队,n,40
133,挤,v,41
133,一段,m,42
133,真的,d,43
133,人无语,i,44
133,下午,t,45
133,六点,m,46
133,旅游区,n,47
133,点,m,48
133,回,v,49
133,镇远,a,50
133,专线,n,51
133,只能,v,52
133,包,v,53
133,车,n,54
133,一分,m,55
133,不让,v,56
133,景区,n,57
133,东西,ns,58
133,倍数,n,59
133,售卖,v,60
133,最低,a,61
136,刺激,v,0
136,好玩,v,1
136,几处,m,2
136,船,n,3
136,太,d,4
136,导致,v,5
136,翻船,v,6
136,擦,v,7
136,点,q,8
136,淹到,v,9
136,游客,n,10
136,发生,v,11
136,事故,n,12
136,体验,n,13
136,不错,a,14
136,娃娃,n,15
136,好多,m,16
136,段,q,17
136,水域,n,18
136,小朋友,n,19
136,下水,v,20
136,玩,v,21
136,上岸,f,22
139,五星,nz,0
139,景区,n,1
139,秩序,n,2
139,挤,v,3
139,出口,vn,4
139,厅,n,5
139,挤,v,6
139,站,v,7
139,开,v,8
139,窗口,s,9
139,检票,n,10
139,工作人员,n,11
139,维持秩序,nr,12
139,可恶,v,13
139,穿,zg,14
139,黑色,n,15
139,衣服,n,16
139,戴眼镜,nr,17
139,大叔,n,18
139,工作人员,n,19
139,游客,n,20
139,破口大骂,i,21
139,素质,n,22
139,低下,v,23
139,花钱,n,24
139,排队,n,25
139,蒸,v,26
139,两个,m,27
139,小时,n,28
139,桑拿,nr,29
139,一分钟,m,30
139,路程,n,31
139,游客,n,32
139,推推搡搡,v,33
139,走,v,34
139,两个,m,35
139,小时,n,36
139,秩序,n,37
139,太乱,n,38
139,工作人员,n,39
139,素质,n,40
139,低下,v,41
139,找,v,42
139,不到,v,43
139,景区,n,44
139,管事,n,45
139,工作人员,n,46
139,乱套,n,47
139,极差,n,48
139,体验,n,49
139,希望,v,50
139,游客,n,51
139,慎重,a,52
139,希望,v,53
139,景区,n,54
139,部门,n,55
139,领导,n,56
139,重视,v,57
140,车子,n,0
140,误入,v,1
140,起点,n,2
140,赚,v,3
140,外快,v,4
140,司机,n,5
140,友善,a,6
140,提醒,v,7
140,服务台,n,8
140,小姐姐,nr,9
140,乜,nr,10
140,友善,a,11
140,耐心,a,12
140,解答,v,13
140,门口,s,14
140,烤,v,15
140,排骨,n,16
140,流连忘返,l,17
140,好吃,v,18
140,好吃,v,19
140,好吃,v,20
141,长,a,0
141,刺激,v,1
141,地方,n,2
141,几个,m,3
141,漂,v,4
141,两三个,m,5
141,小时,n,6
141,九月,t,7
141,冷,a,8
141,要死,v,9
142,全程,n,0
142,刺激,v,1
142,好玩,v,2
142,过瘾,n,3
142,女生,n,4
142,男生,n,5
142,一条,m,6
142,皮艇,n,7
142,一点,m,8
142,起点,n,9
142,终点,d,10
142,三个,m,11
142,小时,n,12
142,周末,t,13
142,游玩,n,14
142,好去处,l,15
142,站点,n,16
142,吃,v,17
142,东西,ns,18
142,打气,v,19
142,地方,n,20
142,想,v,21
142,打气,v,22
142,消费,vn,23
142,满元才,nr,24
142,打气,v,25
142,霸王,n,26
142,条款,n,27
142,商家,n,28
142,他家,r,29
142,做生意,v,30
142,五六年,m,31
142,有没有,v,32
142,人管,n,33
142,丢脸,v,34
142,丢,zg,35
142,五六年,m,36
143,镇远,a,0
143,打水仗,l,1
143,之外,f,2
143,刺激,v,3
143,感得,v,4
143,囧,zg,5
143,票价,n,6
143,贵,a,7
143,含,v,8
143,往返,v,9
143,大巴车,n,10
143,坐车,v,11
143,回来,v,12
143,冷,a,13
143,摆摆,v,14
143,穿起,v,15
143,湿,v,16
143,衣服,n,17
143,坐车,v,18
143,回,v,19
143,游客,n,20
143,中心,n,21
143,换衣服,nz,22
143,回程,n,23
143,中巴,ns,24
143,转,v,25
143,大巴,n,26
143,抓狂,v,27
143,发白,v,28
143,网鞋,n,29
143,护膝,v,30
143,小姐姐,nr,31
143,漂过,v,32
143,第一次,m,33
143,船,n,34
143,底部,f,35
143,不漏水,i,36
143,卖,v,37
143,水瓢,n,38
143,抠,v,39
143,鼻,ng,40
143,发,v,41
143,棒棒,n,42
143,船,n,43
143,灌,v,44
143,水,n,45
143,舀,v,46
143,舀,v,47
143,赢,v,48
143,靠岸边,n,49
143,船翻,n,50
143,倒水,v,51
143,一路上,l,52
143,棒棒,n,53
143,撑,v,54
143,搁浅,v,55
143,打转转,i,56
143,船,n,57
143,配,v,58
143,哥哥,ns,59
143,女,n,60
143,汉子,n,61
143,擦汗,v,62
143,无语,v,63
143,去在,t,64
143,羊场,n,65
143,高速,d,66
143,路口,s,67
143,下道,v,68
143,一左一右,m,69
143,路口,s,70
143,导航,v,71
143,导,v,72
143,散客,n,73
143,取票,v,74
143,中心,n,75
143,右转,n,76
143,开到,v,77
143,漂,v,78
143,车子,n,79
143,恼火,v,80
143,停车,v,81
143,地方,n,82
143,有人,r,83
143,漂,a,84
143,请代,v,85
143,驾一哈,nz,86
143,开到,v,87
143,停车场,n,88
143,车,zg,89
143,关键,n,90
143,漂,v,91
143,肯定,v,92
143,衣服,n,93
143,包包,v,94
143,放,v,95
143,车里,s,96
143,撒,v,97
143,选择,v,98
143,开回去,l,99
143,游客,n,100
143,中心,n,101
143,想,v,102
143,路口,s,103
143,标,n,104
143,一点,m,105
143,左转,nr,106
143,游客,n,107
143,中心,n,108
144,价格,n,0
144,喜欢,v,1
144,刺激,v,2
144,全程,n,3
144,风平浪静,i,4
145,救生员,n,0
145,事情,n,1
145,翻船,v,2
145,激流,n,3
145,站,v,4
145,石头,n,5
145,喊,v,6
145,服务态度,n,7
145,太,d,8
145,差,a,9
145,翻过,v,10
145,太,d,11
145,差,a,12
146,糟糕,a,0
146,体验,n,1
146,超级,b,2
146,发放,v,3
146,设备,vn,4
146,一顿,m,5
146,哄抢,v,6
146,秩序,n,7
146,说好,v,8
146,排队,n,9
146,抢,v,10
146,厉害,a,11
146,工作人员,n,12
146,安排,v,13
146,态度,n,14
146,差,a,15
146,过程,n,16
146,中,f,17
146,激流,n,18
146,有人,r,19
146,翻船,v,20
146,工作人员,n,21
146,慢悠悠,z,22
146,救人,n,23
146,看着,v,24
146,恐怖,a,25
146,水,n,26
146,冷,a,27
146,过程,n,28
146,中,f,29
146,难免,d,30
146,磕磕碰碰,v,31
146,船,n,32
146,漏气,n,33
146,心情,n,34
146,很好,a,35
146,后悔,v,36
147,第一次,m,0
147,玩,v,1
147,很久,m,2
147,想,v,3
147,玩,v,4
147,镇远,a,5
147,玩玩,n,6
147,值得,v,7
147,推荐,v,8
147,地方,n,9
148,设施,n,0
148,鞋,n,1
148,护膝,v,2
148,乱,d,3
148,湿,a,4
148,干,v,5
149,太,d,0
149,好玩,v,1
149,刺激,v,2
149,游泳,vn,3
149,朋友,n,4
149,搭配,v,5
149,游泳,vn,6
149,害怕,v,7
149,超级,b,8
149,好玩,v,9
150,惊险,a,0
150,船翻,n,1
150,幸好,a,2
150,救生员,n,3
150,配备,v,4
150,到位,v,5
150,捞,v,6
150,全程,n,7
150,一个多,m,8
150,小时,n,9
150,预期,vn,10
150,短,b,11
150,整体,n,12
150,推荐,v,13
150,记得,v,14
150,勺子,n,15
151,感受,v,0
151,管理,vn,1
151,垃圾,n,2
151,落后,a,3
151,交通,n,4
151,开车,v,5
151,坐,v,6
151,观光车,n,7
151,排队,n,8
151,地方,n,9
151,乱,d,10
151,乱,d,11
151,排队,n,12
151,排,v,13
151,多列,m,14
151,两列,m,15
151,检票口,n,16
151,回来,v,17
151,奇葩,n,18
151,转,v,19
151,两次,m,20
151,车,zg,21
151,回到,v,22
151,停车场,n,23
151,湿,v,24
151,衣服,n,25
151,排,v,26
151,很久,a,27
151,队,n,28
151,救生员,n,29
151,救援,vn,30
151,到位,v,31
151,地方,n,32
151,三个,m,33
151,船,n,34
151,翻,v,35
151,船,n,36
151,硬生生,n,37
151,怼,g,38
151,翻,v,39
151,船,n,40
151,盖,v,41
151,起不来,v,42
151,那种,r,43
151,感觉,n,44
151,真的,d,45
151,太,d,46
151,可怕,c,47
151,翻,v,48
151,救生员,n,49
151,第一,m,50
151,时间,n,51
151,救到,v,52
151,全,a,53
151,扑腾,v,54
151,危险,an,55
151,地方,n,56
151,限流,n,57
151,医疗,n,58
151,措施,n,59
151,搞笑,v,60
151,不停,d,61
151,翻船,v,62
151,点,m,63
151,救起,v,64
151,激流,n,65
151,冲下去,v,66
151,危险,an,67
151,男朋友,n,68
151,冲下去,v,69
151,二十米,m,70
151,救,v,71
151,膝盖,n,72
151,胳膊,n,73
151,受伤,v,74
151,点,m,75
151,受伤,v,76
151,医疗点,n,77
151,走走,v,78
151,回,v,79
151,终点,d,80
151,做,v,81
151,简单,a,82
151,垃圾,n,83
151,垃圾,n,84
151,垃圾,n,85
152,太,d,0
152,安全员,n,1
152,太,d,2
152,少,a,3
152,时,n,4
152,落到,v,5
152,水,n,6
152,救生员,n,7
152,看不见,v,8
152,服务,vn,9
152,不好,d,10
153,爽,nr,0
153,刺激,v,1
153,玩,v,2
153,开心,v,3
153,全长,n,4
153,公里,q,5
153,三个,m,6
153,小时,n,7
153,数不清,l,8
153,陡坡,ns,9
153,坡,n,10
153,激流,n,11
153,刺激,v,12
153,凉爽,a,13
153,旅行,vn,14
153,值得,v,15
153,记得,v,16
153,穿长,v,17
153,衣服,n,18
153,裤子,n,19
153,晒黑,v,20
153,哈哈哈哈,o,21
154,确实,ad,0
154,不错,a,1
154,提醒,v,2
154,几点,m,3
154,信号,n,4
154,差,a,5
154,电信,n,6
154,点,q,7
154,现钱,n,8
154,租,v,9
154,柜子,n,10
154,块钱,n,11
154,防水,v,12
154,袋,q,13
154,前门,n,14
154,景区,n,15
154,门口,s,16
154,卖,v,17
154,送给,v,18
154,那种,r,19
154,防水,v,20
154,两个,m,21
154,手机,n,22
154,进水,v,23
154,拖鞋,n,24
154,人字拖,l,25
154,穿,v,26
154,肯定,v,27
154,掉,v,28
154,卖,v,29
154,专用,n,30
154,拖鞋,n,31
154,钱,n,32
154,一双,m,33
154,免费,vn,34
154,提供,v,35
154,布鞋,n,36
154,湿,a,37
154,很脏,a,38
154,建议,n,39
154,穿,zg,40
154,长裤,n,41
154,长袖,n,42
154,水,n,43
154,凉,v,44
154,皮艇,n,45
154,勒,v,46
154,屁股,n,47
155,水质,n,0
155,还行,v,1
155,时间,n,2
155,太短,n,3
155,中途,b,4
155,不停,d,5
155,吃,v,6
155,东西,ns,7
155,估计,v,8
155,小时,n,9
155,漂,a,10
155,周末,t,11
155,车,n,12
155,开到,v,13
155,漂,v,14
155,点,q,15
155,请,v,16
155,代价,n,17
155,开,v,18
155,回,v,19
155,游客,n,20
155,中心,n,21
155,停车场,n,22
155,这样的话,l,23
155,不用,v,24
155,排队,n,25
155,贵阳,ns,26
155,三四个,m,27
155,小时,n,28
155,漂,v,29
155,不到,v,30
155,两个,m,31
155,小时,n,32
155,意犹未尽,i,33
155,感觉,n,34
156,好玩,v,0
156,刺激,v,1
156,中途,b,2
156,姐姐,n,3
156,赊账,v,4
156,吃,v,5
156,网,n,6
156,微信,vn,7
156,支付,v,8
156,下次,t,9
156,多一点,m,10
156,好玩,v,11
156,好玩,v,12
156,刺激,v,13
156,中途,b,14
156,姐姐,n,15
156,赊账,v,16
156,吃,v,17
156,网,n,18
156,微信,vn,19
156,支付,v,20
156,下次,t,21
156,早点,d,22
156,玩,v,23
157,设施,n,0
157,七月,t,1
157,底,f,2
157,中午,t,3
157,水,n,4
157,冰,n,5
157,第一次,m,6
157,长,a,7
157,水,n,8
157,身上,s,9
157,冰,n,10
157,感觉,n,11
157,冷,a,12
157,老人,n,13
157,小孩,n,14
157,确实,ad,15
157,确实,ad,16
157,刺激,v,17
157,结束,v,18
157,时,n,19
157,翻船,v,20
157,害怕,v,21
157,救生员,n,22
157,第一,m,23
157,时间,n,24
157,救,v,25
157,体验,n,26
157,翻船,v,27
157,感觉,n,28
157,讨厌,v,29
157,岸上,s,30
157,推销,v,31
157,水枪,n,32
157,打水,v,33
157,游客,n,34
157,身上,s,35
157,喷,v,36
157,水,n,37
157,上游,f,38
157,一路上,l,39
157,推销,v,40
157,水枪,n,41
157,反感,v,42
160,暑假,t,0
160,爽,nr,1
161,爱,v,0
161,无疆,ns,1
161,睡觉觉,n,2
161,四十,m,3
161,惊,v,4
161,声尖叫,i,5
162,水,n,0
162,冰,n,1
162,刺激,v,2
162,推荐,v,3
162,自驾游,i,4
162,更好,d,5
163,第二次,m,0
163,第一次,m,1
163,下雨,v,2
163,没能,v,3
163,漂,a,4
163,全程,n,5
163,弥补,v,6
163,遗憾,a,7
163,庆幸,v,8
163,漂,v,9
163,程,n,10
163,全程,n,11
163,嗨,e,12
163,爆,v,13
163,一路,m,14
163,吃,v,15
163,东西,ns,16
163,地方,n,17
163,小贵,nr,18
163,一路,m,19
163,商家,n,20
163,船气,n,21
163,消费,vn,22
163,免费,vn,23
163,帮,v,24
163,打气,v,25
163,强制,v,26
163,消费,vn,27
163,全,a,28
163,意愿,n,29
163,船,n,30
163,选,zg,31
163,分体式,n,32
163,船,n,33
163,急流,n,34
163,滩会,n,35
163,进水,v,36
163,气垫,n,37
163,漂出,v,38
163,要选,v,39
163,一体式,l,40
163,船,n,41
163,勺子,n,42
163,舀水,n,43
164,花,v,0
164,钱,n,1
164,应,v,2
164,享受,v,3
164,应有,v,4
164,服务,vn,5
164,透明,v,6
164,消费,vn,7
164,接受,v,8
164,划,v,9
164,船,n,10
164,就别,d,11
164,过程,n,12
164,中,f,13
164,漏气,n,14
164,设置,vn,15
164,充气,n,16
164,点,m,17
164,同行,j,18
164,三只,m,19
164,船,n,20
164,充气,n,21
164,次,q,22
164,充气,n,23
164,收费,n,24
164,分钟,q,25
164,充气,n,26
164,小时,n,27
164,消费,vn,28
164,接受,v,29
164,充气,n,30
164,收费,n,31
164,票价,n,32
164,改成,v,33
164,就行了,l,34
166,水,n,0
166,真的,d,1
166,冰凉,z,2
166,老公,nr,3
166,冷,a,4
166,想,v,5
166,晒太阳,n,6
168,路线,n,0
168,不错,a,1
168,网上,s,2
168,票,n,3
168,取,v,4
168,票机,n,5
168,两台,m,6
168,取票,v,7
168,排队,n,8
168,领,v,9
168,装备,n,10
168,半个,m,11
168,小时,n,12
168,坐,v,13
168,景区,n,14
168,观光车,n,15
168,排队,n,16
168,下车,v,17
168,排队,n,18
168,检票,n,19
168,一两百,m,20
168,排队,n,21
168,检票,n,22
168,皮划艇,n,23
168,弄完,v,24
168,快点,d,25
168,漂到,v,26
168,差点,n,27
168,冷,a,28
168,感冒,v,29
170,还行,v,0
170,三个,m,1
170,小时,n,2
170,太,d,3
170,堵,v,4
171,设施,n,0
171,齐全,nr,1
171,急流,n,2
171,地方,n,3
171,护航,v,4
171,员,zg,5
171,整体,n,6
171,刺激,v,7
171,沿路,n,8
171,风景,n,9
171,美,ns,10
171,地方,n,11
173,不错,a,0
173,里程,n,1
173,挺长,v,2
173,好玩,v,3
175,超级,b,0
175,垃圾,n,1
175,钱,n,2
175,道德,nr,3
175,底线,n,4
175,门票,n,5
175,车,n,6
175,开到,v,7
175,漂,v,8
175,点,q,9
175,游客,n,10
175,服务中心,n,11
175,终点站,m,12
175,返程,n,13
175,游客,n,14
175,中心,n,15
175,起点,n,16
175,购买,v,17
175,人元,n,18
175,车票,n,19
175,只能,v,20
175,佩服,v,21
176,好玩,v,0
176,挺险,a,1
176,水流,n,2
176,急,v,3
176,适合,v,4
176,几个,m,5
177,挺好玩,a,0
177,水清,n,1
178,爆仓,v,0
178,二点,m,1
178,五点,m,2
178,漂,v,3
178,人满为患,i,4
178,服务,vn,5
178,扱,yg,6
178,差,a,7
178,应急,vn,8
178,方案,n,9
179,满意,v,0
179,刺激,v,1
179,好耍,v,2
179,中途,b,3
179,吃,v,4
179,土豆,n,5
179,豆腐,n,6
179,烤肉,n,7
179,建议,n,8
179,改善,v,9
179,回来,v,10
179,洗澡水,nz,11
179,太冷,ns,12
179,电吹风,n,13
179,真的,d,14
179,太,d,15
179,人性化,n,16
180,好玩,v,0
180,闺蜜,n,1
180,男票,n,2
180,水,n,3
180,冰,n,4
180,刺激,v,5
180,好玩,v,6
180,刺激,v,7
180,奶奶,n,8
180,漂,v,9
180,第一次,m,10
180,满意,v,11
180,嗓子,n,12
180,沙哑,n,13
180,好玩,v,14
183,真的,d,0
183,刺激,v,1
183,好玩,v,2
183,翻,v,3
183,船,n,4
183,好玩,v,5
184,环境,n,0
184,水质,n,1
184,人工,n,2
184,垒砌,v,3
184,刺激,v,4
184,度,zg,5
184,次,m,6
184,点,m,7
184,第一次,m,8
184,漂船,v,9
184,没洞,v,10
184,翻船,v,11
184,慢性,b,12
184,漏气,n,13
184,只能,v,14
184,沿途,b,15
184,加气,v,16
184,换船,nz,17
184,地方,n,18
184,周末,t,19
184,太久,nr,20
186,玩,v,0
186,不错,a,1
186,路途,n,2
186,有人,r,3
186,倒水,v,4
186,打气,v,5
186,女生,n,6
186,保护,v,7
186,遇见,v,8
186,中年,t,9
186,男,b,10
186,主动,b,11
186,扶起,v,12
186,女生,n,13
186,占便宜,v,14
186,恶心,n,15
186,特别,d,16
186,提醒,v,17
186,玩,v,18
186,保护,v,19
186,瓢,n,20
186,送,v,21
186,送,v,22
186,送,v,23
186,后悔,v,24
187,可玩性,v,0
187,高,a,1
187,刺激,v,2
187,浴室,n,3
187,水,n,4
187,热,n,5
188,设施,n,0
188,鞋子,n,1
188,护膝,v,2
188,湿,a,3
188,干,v,4
188,混乱,a,5
189,感觉,n,0
189,设施,n,1
189,穿,v,2
189,鞋,n,3
189,乱七八糟,i,4
189,护膝,v,5
190,不错,a,0
190,漂,v,1
190,小时,n,2
190,沿途,b,3
190,卖,v,4
190,吃,v,5
190,带上,v,6
190,现金,n,7
190,信号,n,8
190,手机,n,9
190,支付,v,10
190,选择,v,11
190,中午,t,12
190,太,d,13
190,早,a,14
190,冷,a,15
190,做好,v,16
190,防晒,v,17
190,结束,v,18
190,晒黑,v,19
191,终点,d,0
191,洗澡,v,1
191,完美,a,2
191,刺激,v,3
191,危险,an,4
191,地方,n,5
191,救生员,n,6
192,过程,n,0
192,中,f,1
192,卖东西,n,2
192,渑子,ns,3
192,东西,ns,4
192,船,n,5
192,推走,v,6
192,飘,v,7
192,船,n,8
192,不让,v,9
192,倒水,v,10
192,无良,z,11
192,商家,n,12
193,过程,n,0
193,享受,v,1
193,更衣室,n,2
193,差,a,3
193,脏,a,4
193,乱,d,5
193,差,a,6
193,维护,v,7
193,打扫,v,8
193,一片狼藉,i,9
193,环境,n,10
194,设施,n,0
195,皮艇,n,0
195,漏气,n,1
195,沿线,f,2
195,免费,vn,3
195,加气,v,4
195,消费,vn,5
195,肯,v,6
195,加气,v,7
195,身上,s,8
195,钱,n,9
195,走路,n,10
195,终点,d,11
195,工作人员,n,12
195,帮忙,v,13
195,解决问题,n,14
195,钱,n,15
195,打水漂,n,16
195,心中,s,17
195,一万只,m,18
195,羊驼,n,19
198,刺激,v,0
198,惊险,a,1
198,不段,n,2
198,水,n,3
198,冷,a,4
198,水质,n,5
198,下船,v,6
198,设计,vn,7
198,做,v,8
198,游览车,n,9
198,中途,b,10
198,转车,v,11
198,游客,n,12
198,服务中心,n,13
198,换,nz,14
198,干净,a,15
198,衣服,n,16
199,地方,n,0
199,刺激,v,1
199,河流,n,2
199,禁止,v,3
199,小孩,n,4
199,安全性,nr,5
199,不错,a,6
201,服务,vn,0
201,满意,v,1
201,刺激,v,2
201,朋友,n,3
201,年,m,4
203,一如既往,i,0
203,刺激,v,1
203,避暑,v,2
203,地方,n,3
204,评论,n,0
204,感觉,n,1
204,评论,n,2
204,里,f,3
204,吓人,v,4
204,危险,an,5
204,确实,ad,6
204,刺激,v,7
204,危险,an,8
206,好玩,v,0
206,水,n,1
206,冰,n,2
206,中午,t,3
206,太阳,ns,4
207,卖,v,0
207,票,n,1
207,饺子,n,2
207,抢船,v,3
207,语,ng,4
207,不值,n,5
208,救生员,n,0
208,地方,n,1
208,地方,n,2
208,翻船,v,3
208,差点,n,4
208,命交,n,5
210,客服,n,0
210,不理,v,1
210,指望,v,2
210,客服,n,3
210,解决,v,4
210,想,v,5
212,难,a,0
212,排队,n,1
212,取票,v,2
212,排,v,3
212,好久,m,4
213,不错,a,0
213,刺激,v,1
213,适合,v,2
213,年轻人,n,3
214,网上,s,0
214,订,v,1
214,现场,n,2
214,贵元,n,3
214,客服,n,4
214,超,v,5
214,拽,v,6
214,不理,v,7
215,刺激,v,0
215,第一次,m,1
215,失望,v,2
215,三次,m,3
215,差点,n,4
215,翻船,v,5
215,刺激,v,6
217,差点,n,0
217,死,v,1
219,客服,n,0
219,垃圾,n,1
219,不理,v,2
219,生气,n,3
220,环境,n,0
220,水质,n,1
220,服务,vn,2
220,刺激,v,3
220,船,n,4
221,现场,n,0
221,买票,n,1
221,贵,a,2
221,网上,s,3
223,客服,n,0
223,气死,n,1
223,客服,n,2
223,气死,n,3
224,管理,vn,0
224,垃圾,n,1
224,岸上,s,2
224,推销,v,3
224,水枪,n,4
224,恶心,n,5
224,喷水,v,6
224,身上,s,7
224,冷,a,8
224,票,n,9
224,贵,a,10
224,那种,r,11
224,地方,n,12
225,刺激,v,0
225,好玩,v,1
225,明年,t,2
225,推介,v,3
225,地方,n,4
226,朋友,n,0
226,刺激,v,1
226,强烈推荐,i,2
