index_content,word,nature,index_word
475,网上,s,56
475,票,n,57
475,坐,v,58
475,观光车,n,59
475,观光车,n,60
475,一车,m,61
475,走,v,62
475,要选,v,63
475,船,n,64
475,中途,b,65
475,漏气,n,66
475,中途,b,67
475,商家,n,68
475,消费,vn,69
475,满元,nr,70
475,免费,vn,71
475,充气,n,72
475,过程,n,73
475,刺激,v,74
475,建议,n,75
475,小孩,n,76
475,激流,n,77
475,专业,n,78
475,人员,n,79
475,留守,v,80
475,适合,v,81
475,小孩,n,82
475,老人,n,83
478,酒店,n,0
478,客房,n,1
478,干净,a,2
478,整洁,a,3
478,设施,n,4
478,不错,a,5
478,温泉,nr,6
478,服务态度,n,7
478,水,n,8
478,干净,a,9
478,池子,n,10
478,维护,v,11
478,开放,v,12
478,服务周到,i,13
478,性价比,n,14
478,高,a,15
478,涨价,n,16
478,涨价,n,17
478,地方,n,18
478,度,zg,19
478,周末,t,20
478,泡温泉,nz,21
478,很好,a,22
478,选择,v,23
489,运气,n,0
489,不好,d,1
489,翻船,v,2
490,过程,n,0
490,刺激,v,1
490,花,v,2
490,袋子,n,3
490,存,v,4
490,东西,ns,5
490,送,v,6
490,防水,v,7
490,袋,q,8
490,水瓢,n,9
490,全程,n,10
490,漂,v,11
490,三个,m,12
490,小时,n,13
490,杉木,nz,14
490,河,ns,15
490,好玩,v,16
490,艇,n,17
490,气压,n,18
490,太,d,19
490,足,a,20
490,放,v,21
490,气,n,22
490,来回,v,23
490,撞击,v,24
490,懂,v,25
490,那种,r,26
490,感觉,n,27
490,酸爽,a,28
490,回来,v,29
490,交通,n,30
490,太,d,31
490,开车,v,32
490,不报,v,33
490,散团,n,34
490,包,v,35
490,来回,v,36
490,接送,v,37
490,古镇,ns,38
490,景区,n,39
490,包车,v,40
490,太坑,n,41
490,回,v,42
490,镇远,a,43
490,最少,d,44
490,羊场,n,45
490,公里,q,46
490,散团,n,47
490,车,n,48
490,回来,v,49
490,三十,m,50
490,一位,m,51
490,镇远,a,52
494,环境,n,0
494,水,n,1
494,服务,vn,2
494,太,d,3
494,差,a,4
494,三条,m,5
494,船,n,6
494,两条,m,7
494,出发,v,8
494,米,m,9
494,没气,v,10
494,路上,s,11
494,加气,v,12
494,每次,r,13
494,消费,vn,14
494,吃,v,15
494,免费,vn,16
494,加气,v,17
494,明摆,v,18
494,坑人,n,19
494,大部分,m,20
494,充气,n,21
494,船,n,22
494,旧,a,23
494,平均,a,24
494,米,m,25
494,没气,v,26
494,没气,v,27
494,船,n,28
494,坐,v,29
494,危险,an,30
494,舒服,a,31
494,要换,v,32
494,船要,b,33
494,下船,v,34
494,岸上,s,35
494,原路,n,36
494,走,v,37
494,回去,v,38
494,好多,m,39
494,人气,n,40
494,半路,m,41
494,坐,v,42
494,消费,vn,43
494,加气,v,44
494,坐,v,45
494,小时,n,46
494,提供,v,47
494,烂,a,48
494,船,n,49
494,全程,n,50
494,收费,n,51
494,私营,b,52
494,摊位,n,53
494,加气,v,54
494,明摆,v,55
494,坑人,n,56
494,贵州,ns,57
496,刺激,v,0
496,建议,n,1
496,小孩,n,2
496,旅游,vn,3
496,公司,n,4
496,建议,n,5
496,中途,b,6
496,设有,v,7
496,专用,n,8
496,免费,vn,9
496,加气,v,10
496,点,m,11
496,换,v,12
496,船,n,13
496,地方,n,14
496,船,n,15
496,半路,m,16
496,漏气,n,17
496,走路,n,18
496,终点,d,19
496,地方,n,20
496,换船,nz,21
496,一路,m,22
496,私人,n,23
496,加气,v,24
496,每次,r,25
496,消费,vn,26
496,肯,v,27
496,加气,v,28
496,太贵,nr,29
496,东西,ns,30
496,好吃,v,31
496,全程,n,32
496,加气,v,33
496,钱,n,34
496,一路,m,35
496,门票,n,36
496,贵,a,37
497,好玩,v,0
497,刺激,v,1
497,感觉,n,2
497,瓢,n,3
497,用不着,l,4
497,朋友,n,5
497,水枪,n,6
497,选船,v,7
497,选,zg,8
497,气孔,n,9
497,有盖,v,10
497,沿途,b,11
497,卖,v,12
497,东西,ns,13
497,太坑,n,14
497,好吃,v,15
497,贵,a,16
505,垃圾,n,0
505,网上,s,1
505,订购,v,2
505,孩子,n,3
505,优惠,vn,4
505,工作人员,n,5
505,船,n,6
505,加足,v,7
505,气,n,8
505,漏气,n,9
505,可恶,v,10
505,坐,v,11
505,上船,v,12
505,走出,v,13
505,几十米,m,14
505,有人,r,15
505,岸边,s,16
505,喊,v,17
505,船,n,18
505,差气,n,19
505,加,v,20
505,几百,m,21
505,一张,m,22
505,票,n,23
505,沿途,b,24
505,本来,t,25
505,设置,vn,26
505,保障,v,27
505,加气,v,28
505,全,a,29
505,私人,n,30
505,乱,d,31
505,整,v,32
505,屁股,n,33
505,里塞,nrt,34
505,钱,n,35
505,钱,n,36
505,走,v,37
505,回去,v,38
505,新,a,39
505,换,v,40
505,船,n,41
509,好玩,v,0
509,刺激,v,1
509,门票,n,2
509,高,a,3
513,刺激,v,0
513,第二次,m,1
513,上次,t,2
513,去时,t,3
513,水,n,4
513,差远了,l,5
513,橡皮筏,n,6
513,太,d,7
513,鸡巴,n,8
513,肯,v,9
513,爹,n,10
513,船,n,11
513,飘到,v,12
513,半路,m,13
513,没气,v,14
513,加气,v,15
513,半途,n,16
513,加气,v,17
513,消费,vn,18
513,不靠,v,19
513,谱,v,20
513,商家,n,21
513,只顾,d,22
513,赚钱,v,23
513,不顾,v,24
513,游客,n,25
513,玩耍,v,26
513,质量,n,27
513,黑心,n,28
513,商家,n,29
515,建议,n,0
515,开,v,1
515,私家车,n,2
515,包车,v,3
515,坑,n,4
515,手机,n,5
515,放在,v,6
515,车上,s,7
515,千万别,i,8
515,防水,v,9
515,袋,q,10
515,溺水,v,11
515,身亡,v,12
515,游船,n,13
515,要选,v,14
515,好点,n,15
515,途中,s,16
515,加,v,17
515,钱,n,18
515,打气,v,19
515,吃,v,20
515,很贵,a,21
515,唯一,b,22
515,建议,n,23
515,挖水,n,24
515,瓢,n,25
515,确实,ad,26
515,有用,v,27
523,瓢,n,0
523,沿路,n,1
523,吃,v,2
523,贵,n,3
526,确实,ad,0
526,好玩,v,1
526,船,n,2
526,太烂,n,3
526,加气,v,4
526,防水,v,5
526,袋,q,6
526,进水,v,7
526,恐怖,a,8
526,身亡,v,9
526,开车,v,10
526,建议,n,11
526,火车站,n,12
526,门口,s,13
526,包车去,i,14
530,服务态度,n,0
530,不好,d,1
530,中途,b,2
530,朋友,n,3
530,小心,n,4
530,弄,v,5
530,丢,v,6
530,票,n,7
530,全额,n,8
530,补票,n,9
530,身份证,n,10
530,信息,n,11
530,服务中心,n,12
530,解决,v,13
530,服务态度,n,14
530,真的,d,15
530,差,a,16
540,很棒,a,0
540,太,d,1
540,坑,n,2
540,现场,n,3
540,买票,n,4
540,贵,a,5
540,无语,v,6
543,态度,n,0
543,不好,d,1
543,备注,v,2
543,票,n,3
543,不退,v,4
543,买票,n,5
543,推,v,6
543,推,v,7
543,买票,n,8
543,反正,d,9
543,推来推去,i,10
543,中途,b,11
543,加气,v,12
543,收钱,v,13
543,本来,t,14
543,气球,n,15
543,原因,n,16
543,建议,n,17
543,点,q,18
543,钱,n,19
557,直用,v,0
557,身份证,n,1
557,窗口,s,2
557,两百,m,3
557,美图,ns,4
557,贵,a,5
557,提前,v,6
557,小时,n,7
557,三个,m,8
557,小时,n,9
557,取,v,10
557,票,n,11
560,好玩,v,0
560,皮划艇,n,1
560,不好,d,2
560,划,v,3
560,三分之一,mq,4
560,漏气,n,5
560,换,v,6
560,漏水,n,7
560,撑,v,8
560,一半,m,9
560,换,v,10
560,皮划艇,n,11
560,公里,q,12
560,气,n,13
560,岸边,s,14
560,充气,n,15
560,充气,n,16
560,皮划艇,n,17
560,要块,n,18
560,消费,vn,19
560,免费,vn,20
560,充,v,21
560,皮划艇,n,22
560,鸡蛋,n,23
560,鸡蛋,n,24
560,块,zg,25
560,满意,v,26
564,刺激,v,0
564,天气,n,1
564,不好,d,2
574,太,d,0
574,恶心,n,1
574,老子,n,2
574,加气,v,3
574,钱,n,4
574,坑,n,5
574,爹,n,6
574,想,v,7
574,不爽,a,8
582,刺激,v,0
582,橡皮船,n,1
582,太,d,2
582,垃圾,n,3
582,漏气,n,4
582,路上,s,5
582,东西,ns,6
582,太贵,nr,7
582,一张,m,8
582,创可贴,n,9
582,两元,m,10
585,爽,nr,0
585,刺激,v,1
585,真的,d,2
585,刺激,v,3
585,沿途,b,4
585,小吃,n,5
585,景区,n,6
585,贵,a,7
585,建议,n,8
585,吃饱,v,9
585,肚子,n,10
603,贵,a,0
603,贵点,n,1
603,玩,v,2
603,很爽,a,3
620,说退,v,0
620,差价,n,1
620,退,v,2
620,卖,v,3
620,现场,n,4
620,门票,n,5
620,贵,a,6
620,好几个,m,7
620,电话,n,8
620,垃圾,n,9
629,棒,zg,0
629,刺激,v,1
629,两个,m,2
629,小时,n,3
629,中途,b,4
629,充气,n,5
629,给钱,v,6
629,坑,n,7
629,水会,n,8
629,进到,v,9
629,皮划艇,n,10
629,里,f,11
629,提前,v,12
629,水瓢,n,13
629,醉,v,14
629,十一,m,15
629,冷,a,16
654,挺好玩,a,0
654,玩,v,1
654,风光,n,2
654,无限,v,3
654,售票,n,4
654,区,n,5
654,区离,n,6
654,远,a,7
654,天气,n,8
654,不好,d,9
654,感冒,v,10
657,划桨,v,0
657,发,v,1
657,一根,m,2
657,木棍,n,3
657,船,n,4
657,漏气,n,5
657,中途,b,6
657,气,n,7
657,免费,vn,8
657,消费,vn,9
657,免费,vn,10
657,等于,v,11
657,强制,v,12
657,消费,vn,13
657,花,v,14
657,钱,n,15
657,门票,n,16
657,配套,a,17
657,设施,n,18
657,齐全,nr,19
657,木棍,n,20
657,划,v,21
657,残次,n,22
657,气垫船,n,23
657,行程,n,24
657,加到,v,25
657,次气,n,26
657,起码,n,27
657,坑,n,28
668,温度,n,0
668,高,a,1
668,水,n,2
668,太冷,ns,3
676,服务质量,n,0
676,真的,d,1
676,差,a,2
676,漂到,v,3
676,一半,m,4
676,水,n,5
676,太,d,6
676,急,v,7
676,两个,m,8
676,落水,v,9
676,里,f,10
676,水性,n,11
676,男朋友,n,12
676,腿,n,13
676,水,n,14
676,冲撞,vn,15
676,石头,n,16
676,上肿,v,17
676,走路,n,18
676,工作人员,n,19
676,语气,n,20
676,不好,d,21
676,花钱,n,22
676,找,v,23
676,快乐,a,24
676,玩命,n,25
676,服务设施,n,26
676,不好,d,27
676,气垫船,n,28
676,七八年,m,29
676,前,f,30
676,船,n,31
676,漂到,v,32
676,几米,m,33
676,没气,v,34
676,保障,v,35
676,工作人员,n,36
676,服务态度,n,37
676,差,a,38
676,差,a,39
676,动手,n,40
676,打人,n,41
676,换,v,42
676,地方,n,43
676,免费,vn,44
676,加气,v,45
676,地方,n,46
676,一路上,l,47
676,水要,b,48
676,买块,n,49
676,加气,v,50
676,块,zg,51
676,吃,v,52
676,外面,f,53
676,两三倍,m,54
688,硬件,n,0
688,设施,n,1
688,维护,v,2
688,洗澡,v,3
688,喷头,v,4
688,坏,a,5
688,洗澡,v,6
688,环境,n,7
688,维护,v,8
688,脏,a,9
688,满地,n,10
688,垃圾,n,11
688,好歹,n,12
688,门票,n,13
688,好好,d,14
688,维护,v,15
688,水,n,16
688,感觉,n,17
688,刺激,v,18
688,唯一,b,19
688,点,m,20
688,漂完,v,21
688,等候,n,22
688,时间,n,23
688,长,a,24
688,好好,d,25
688,管理,vn,26
725,垃圾,n,0
725,服务,vn,1
725,差,a,2
725,环境,n,3
725,差,a,4
725,地方,n,5
725,洗澡,v,6
725,换衣服,nz,7
733,去过,vq,0
733,确实,ad,1
733,刺激,v,2
733,够,zg,3
733,吓人,v,4
733,冷,a,5
733,体会,n,6
733,冷,a,7
733,美美,ns,8
733,门,n,9
733,回来,v,10
733,路上,s,11
733,转,v,12
733,两趟,m,13
733,车,zg,14
733,起点,n,15
733,排队,n,16
733,时间,n,17
733,长,a,18
733,一路,m,19
733,服务,vn,20
733,人员,n,21
733,放心,v,22
733,景区,n,23
733,东西,ns,24
733,贵,a,25
733,接受,v,26
733,自备,v,27
733,自备,v,28
736,刺激,v,0
736,好玩,v,1
736,水,n,2
736,干净,a,3
736,不行,v,4
736,装备,n,5
736,不好,d,6
736,很脏,a,7
747,设施,n,0
747,玩,v,1
747,乐趣,a,2
747,行,zg,3
747,两旁,f,4
747,高,a,5
747,山,n,6
747,晒,v,7
747,刺激,v,8
755,服务,vn,0
755,不错,a,1
755,月份,n,2
755,刺激,v,3
755,特别,d,4
755,河边,s,5
755,小吃,n,6
755,难吃,a,7
755,贵,a,8
755,坑,n,9
755,劝,v,10
755,吃,v,11
765,天气,n,0
765,不好,d,1
870,不错,a,0
870,刺激,v,1
870,装备,n,2
870,不好,d,3
885,刺激,v,0
885,适合,v,1
885,小朋友,n,2
885,出票,n,3
885,太慢,a,4
916,情愿,n,0
916,售票厅,n,1
916,购买,v,2
916,太,d,3
916,坑人,n,4
916,真的,d,5
916,个差,n,6
916,评,v,7
